#Protein	         CTR	         STS	        METF	    STSMETF
Q8BMA6  	   -0.606658	   -0.809172	   0.0473703	    1.36846
Q8BMC4  	    0.813244	    -1.30624	    0.382899	     0.1101
Q8BMD8  	    -1.31593	  -0.0928209	    0.342364	    1.06639
Q8BMF4  	    -1.26569	   -0.163449	    0.466244	   0.962894
Q8BMJ2  	   -0.799349	     -1.1082	     1.07036	   0.837183
Q8BMK1  	    -1.23142	    0.389238	    0.170625	   0.671554
Q8BML9  	     0.11967	    -1.50467	    0.470423	   0.914578
Q8BMP6  	    -1.08139	   0.0373964	    0.430518	   0.613479
Q8BMQ2  	    0.606669	   -0.822415	   -0.395283	   0.611029
Q8BMS1  	    -1.32487	    0.434388	   -0.245527	      1.136
Q8BMS4  	    0.680763	     0.83392	  -0.0681594	   -1.44652
Q8BND3-2	    0.483418	    0.477835	  0.00558217	  -0.966835
Q8BNI4  	  -0.0259586	    -1.05229	  -0.0935974	    1.17184
Q9D2H6-2	    0.713804	    0.149358	   -0.696032	   -0.16713
Q8BNU0  	   -0.923755	   -0.315365	    0.433374	   0.805747
Q8BNY6  	   -0.266451	    -1.16111	    0.702831	   0.724726
Q8BP00-2	    0.771905	   -0.861249	    0.372022	  -0.282678
Q8BP27-2	     1.13784	    0.705062	    -1.13438	  -0.708523
Q8BP40  	    -1.45787	    0.147101	    0.560778	   0.749993
Q8BP47  	   -0.379506	    -1.38471	      1.0296	   0.734616
Q8BP48  	    0.681413	    -1.26584	    0.149552	   0.434877
Q8BP56  	    -1.12168	    0.981619	     0.16121	 -0.0211519
Q8BP67  	     1.49743	   -0.956263	   -0.234252	  -0.306915
Q8BP71  	   -0.734289	   -0.746491	    0.218888	    1.26189
Q8BP74-2	    0.263218	   0.0367377	     0.01289	  -0.312846
Q8BP92  	  -0.0815429	    -1.11567	    0.389942	   0.807273
Q8BQ30  	     1.01506	   -0.286264	    0.139139	   -0.86793
Q8BQ46  	   -0.700231	   -0.931199	    0.348449	    1.28298
Q8BQM4  	     1.12544	    -1.07953	    0.542608	  -0.588514
Q8BQX5  	   -0.111169	    0.598398	    -1.28676	   0.799527
Q8BQY8  	   -0.667918	    0.185155	    0.970885	  -0.488123
Q8BR63  	     1.01205	   -0.631437	   -0.293556	 -0.0870529
Q8BR65  	    0.131932	     0.88661	    0.397295	   -1.41584
Q8BRF7  	   -0.602729	   -0.447306	   -0.542835	    1.59287
Q8BRM2  	   -0.374252	   -0.414937	  -0.0456472	   0.834837
Q8BSK8-2	     1.01131	    0.574354	   -0.467941	   -1.11772
Q8BSP2  	    0.569261	    0.395558	    0.234077	    -1.1989
Q8BT07  	     1.15401	   -0.879573	    0.249121	  -0.523555
Q8BT60  	   -0.034072	    -0.67855	   -0.616526	    1.32915
Q8BTF7  	    -0.36812	    0.341815	    0.747525	   -0.72122
Q8BTI7  	     0.41364	   -0.300866	     1.06877	   -1.18154
Q8BTI8  	   -0.311564	   -0.816708	   -0.268166	    1.39644
Q8BTJ4-2	   -0.310299	   -0.230957	   -0.753116	    1.29437
Q8BTS4  	   -0.101393	    -1.25589	    0.287398	    1.06989
Q8BTT6  	    0.419977	    -1.50552	    0.707691	   0.377851
Q8BTV2-2	   -0.981527	    0.349781	    -0.32927	   0.961016
Q8BTW3  	   -0.619856	    -1.02425	      0.4751	    1.16901
Q8BTW8  	    -1.14416	   0.0744363	    0.149214	   0.920511
Q8BTX9  	    0.591126	    0.979514	     -1.0375	  -0.533145
Q8BTY8-2	   -0.761841	  -0.0311483	    0.903156	  -0.110167
Q8BTZ4  	     -0.8726	     1.12973	   0.0672717	  -0.324398
Q8BU03  	   0.0383005	    -1.38937	    0.516876	   0.834196
Q8BU04  	     1.54704	   -0.243691	    -0.52915	  -0.774197
Q8BU11  	    0.921598	  -0.0966452	   -0.398932	  -0.426021
Q8BU14  	    -1.38871	    0.116156	    0.182941	    1.08961
Q8BU30  	   -0.547903	    -1.29292	    0.966824	      0.874
Q8BU31  	    -1.13326	   0.0819034	    0.579569	   0.471789
Q8BU85  	    0.662791	    0.341371	   -0.103982	   -0.90018
Q8BU88  	   -0.893983	    0.825676	   -0.541634	   0.609942
Q8BUI3  	    0.242194	   0.0010763	     1.12464	   -1.36791
Q8BUV6  	    0.629984	   -0.889466	    0.485725	  -0.226244
Q8BV13  	    0.383711	     -1.3794	    0.284492	   0.711193
Q8BV66  	    -1.27541	     1.15245	   -0.244565	    0.36753
Q8BVA2  	    0.428115	    0.688522	   -0.291696	  -0.824941
Q8BVE3  	    -1.20608	   -0.371436	    0.972938	   0.604578
Q8BVE8  	     1.13911	    0.425903	   -0.128591	   -1.43642
Q8BVF2  	     1.32403	   -0.798093	   -0.101314	  -0.424624
Q8BVF7-2	    0.791589	    0.445286	    -1.29216	  0.0552806
Q8BVG4  	     0.13885	    -0.67671	   -0.164893	   0.702754
Q8BVL3  	    0.922495	   0.0375383	   -0.274411	  -0.685622
Q8BVQ5  	     1.17488	    -1.16584	    -0.06179	  0.0527532
Q8BVR6  	   -0.839831	   -0.705254	    0.914564	   0.630522
Q8BVU5  	    0.669437	    0.649861	    -1.14134	  -0.177962
Q8BVW3  	   -0.657068	    0.735676	   -0.639797	   0.561188
Q8BVY0  	    0.477125	    -1.51787	    0.507197	   0.533547
Q8BW00  	    0.159883	    0.288876	     0.95033	   -1.39909
Q8BW10  	     1.45571	    -1.14423	   -0.041379	  -0.270105
Q8BW70  	   -0.386151	    -0.94397	     1.07461	   0.255511
Q8BWB6  	   -0.100488	     1.09497	   -0.802718	   -0.19176
Q8BWF0  	   -0.773617	    0.431274	   -0.769916	    1.11226
Q8BWM0  	   -0.762964	   -0.711303	     1.12228	   0.351992
Q8BWP8-2	     1.10883	    0.404504	   -0.473376	   -1.03996
Q8BWQ6  	   -0.804571	     1.05345	   -0.356811	   0.107931
Q8BWT1  	   -0.988942	    0.223202	   -0.588709	    1.35445
Q8BWW3  	     -1.3589	   0.0157946	   0.0973574	    1.24575
Q8BWW9  	      1.1205	    0.412564	    -1.12883	  -0.404236
Q8BWY3  	    0.169782	    -1.56362	    0.584784	   0.809053
Q8BWY7-3	    -1.40771	    0.122483	    0.686641	   0.598586
Q8BWZ3-2	   -0.301978	   -0.934351	     1.10376	   0.132565
Q8BX02  	   -0.883408	    0.591401	   -0.803425	    1.09543
Q8BX09  	    0.778237	    -1.06867	   -0.146154	   0.436587
Q8BX10-2	   0.0630539	     -1.0194	    0.360045	   0.596301
Q8BX57  	    0.172175	     1.17916	    -0.54423	    -0.8071
Q8BX70-2	   0.0597228	     1.16642	   -0.207207	   -1.01894
Q8BX94  	    -0.87061	   0.0424595	    0.358941	    0.46921
Q8BXA5  	   -0.872318	   -0.505248	    0.287416	    1.09015
Q8BXC6  	     1.08597	    0.190349	   0.0339352	   -1.31026
Q8BXK9  	    -1.40846	    0.124082	    0.303439	   0.980937
Q8BXZ1  	    -1.19664	   -0.151888	  0.00866392	    1.33986
Q8BY71  	    0.951303	    0.225331	    0.113181	   -1.28982
Q8BY87-2	     1.41697	   -0.351008	   -0.624249	  -0.441717
Q8BYA0  	   -0.870185	   -0.440178	   0.0739236	    1.23644
Q8BYH7  	    -1.08974	    0.447128	    0.452993	    0.18962
Q8BYI8  	  -0.0195006	   -0.492238	   -0.414928	   0.926667
Q8BYK6-3	     1.26122	   -0.600639	   -0.333738	  -0.326844
Q8BYL4  	  -0.0126776	   0.0882786	    0.962954	   -1.03855
Q8BYM8  	     0.66992	   0.0366061	     -1.2781	    0.57157
Q8BYR1-2	    0.429563	   -0.112459	    0.730118	   -1.04722
Q8BYU6  	   -0.444815	   -0.900698	    0.559256	   0.786257
Q8BYW9  	    0.764851	    0.351792	   -0.699395	  -0.417247
Q8BZ03  	   -0.806595	   -0.676521	   0.0895981	    1.39352
Q8BZ20  	    0.433502	     1.07388	   -0.256154	   -1.25123
Q8BZ36-2	   -0.722036	    0.658661	    0.590669	  -0.527294
Q8BZA9  	    0.653948	     -1.1722	    -0.15399	   0.672243
Q8BZH0  	     1.11929	   0.0310857	   -0.413687	  -0.736684
Q8BZM1  	    0.333348	    -1.04422	    0.209051	   0.501825
Q8BZQ7  	    0.452596	    0.488458	    -1.23473	   0.293677
Q8BZR9  	   -0.743507	   -0.847014	    0.313285	    1.27724
Q8BZS9  	    0.224228	    0.654453	     0.29317	   -1.17185
Q8BZT9  	   -0.195523	    0.639727	    0.606716	   -1.05092
Q8BZW8  	   0.0284073	    -1.26694	    0.497881	   0.740656
Q8C0D5  	    0.484654	    -1.47408	    0.401828	     0.5876
Q8C0E3  	     0.31492	    -1.45541	     0.77321	   0.367278
Q8C0J2  	  -0.0302067	    -1.28386	    0.659608	   0.654461
Q8C0L0  	    0.954273	   -0.893619	    0.521221	  -0.581875
Q8C0L8  	    -1.17825	    0.403238	    0.674437	   0.100571
Q8C0M9  	   -0.120696	    0.805113	    0.340627	   -1.02504
Q8C0P0  	    0.517716	    0.418253	     0.65453	    -1.5905
Q8C0Z1  	    0.227564	     1.19642	   -0.567157	  -0.856827
Q8C129  	   -0.804951	     -1.0008	    0.669356	    1.13639
Q8C147  	    0.693032	   -0.902605	     1.10975	  -0.900179
Q8C156  	      1.2653	   -0.155104	   -0.821361	  -0.288834
Q8C181-2	   -0.535262	    -1.22995	    0.955706	   0.809507
Q8C1A5  	   -0.218918	    -1.29667	    0.662033	   0.853557
Q8C1S0  	   0.0188765	    0.673147	    0.401775	    -1.0938
Q8C1Y8  	    0.354609	    0.909788	    -1.34774	  0.0833412
Q8C2Q3  	     0.29975	    -1.16786	   -0.447819	    1.31593
Q8C3P7  	   -0.619661	    0.209962	   -0.842624	    1.25232
Q8C3Q9  	     0.27769	    0.910466	   -0.409915	  -0.778241
Q8C3V4  	    -1.33366	     1.22111	   -0.353642	   0.466189
Q8C3X2  	    -1.41047	    0.395957	    0.231775	   0.782742
Q8C3X4  	    0.992977	    0.412134	   -0.632024	  -0.773087
Q8C3Y4  	    0.483615	    0.507989	   -0.268759	  -0.722845
Q8C460-2	  -0.0821929	    0.616308	    0.657367	   -1.19148
Q9QYI4  	    0.944301	    0.852578	   -0.970045	  -0.826834
Q8C4J7  	   -0.137876	    -1.42507	    0.451991	    1.11095
Q8C4N0  	   -0.341816	    0.832438	   -0.778344	   0.287722
Q8C4Q6  	   -0.522839	   -0.360405	    -0.59064	    1.47388
Q8C4Y3  	    -1.55785	    0.509502	    0.427784	   0.620561
Q8C522  	    0.387632	     0.91647	   -0.624558	  -0.679544
Q8C547  	   -0.225039	     0.22794	   -0.722649	   0.719748
Q8C561-2	    0.659918	   -0.149299	   -0.591105	  0.0804869
Q8C569  	   -0.846794	    0.246702	    0.361122	   0.238969
Q8C570  	   0.0529192	    -1.17775	    0.111941	    1.01289
Q8C5H8-2	    0.352064	    0.891906	    -1.48025	   0.236274
Q8C5P5-2	    0.970523	    0.596122	   -0.381063	   -1.18558
Q8C5R8  	    0.268442	    -0.98085	    0.464347	    0.24806
Q8C5W3  	     -1.1172	   -0.536917	    0.972095	   0.682021
Q8C5X1  	    0.218286	    0.305725	    0.405387	  -0.929397
Q9WUA3  	   -0.592272	    -1.08288	     1.08733	   0.587822
Q8C650-2	     1.06762	    0.409566	    -0.30463	   -1.17256
Q8C6B0  	    -0.61782	     1.03199	   -0.917824	   0.503651
Q8C6B9  	     -0.1315	   -0.663822	  -0.0681251	   0.863447
Q8C6E0  	    -1.05963	  -0.0772379	    0.864075	   0.272793
Q8C6G1  	    -1.05589	    0.186537	    0.414588	   0.454764
Q8C6I2  	   -0.932982	   -0.322042	    0.991419	   0.263604
Q8C6L5  	     1.10301	    0.502276	   -0.359661	   -1.24562
Q8C735-2	    -1.27607	   0.0464797	    0.640127	   0.589462
Q8C754  	    0.429328	    0.693437	   -0.712209	  -0.410555
Q8C796  	    0.384773	    0.273094	    0.430103	   -1.08797
Q8C7E7  	    -0.26431	    -1.05671	     1.24173	  0.0792869
Q8C7E9  	    0.709951	    0.561542	   -0.864827	  -0.406666
Q8C7K6  	    -0.16176	   -0.719216	   -0.218313	    1.09929
Q8C7R4  	   -0.907706	   -0.816392	    0.582942	    1.14116
Q8C7V3  	    0.451817	    -1.50498	    0.598718	   0.454443
Q8C7V8-2	    0.560359	   -0.337174	   -0.953316	    0.73013
Q8C7X2-2	  -0.0200489	    -1.24696	     0.84395	   0.423061
Q8C804  	   -0.508911	    0.978114	   -0.140594	   -0.32861
Q8C845  	    -0.70265	   -0.966804	    0.242602	    1.42685
Q8C863  	     1.09281	    0.424511	    -0.72443	  -0.792888
Q8C878  	   -0.892338	   -0.236521	   -0.201139	       1.33
Q8C9B9  	   0.0481399	     1.00829	    -1.44809	   0.391662
Q8CAQ8  	     -1.1615	   -0.188144	  -0.0628102	    1.41246
Q8CAQ8-2	   -0.513893	    0.528715	   -0.326626	   0.311804
Q8CAS9-2	  -0.0479303	     1.44347	    -1.00737	  -0.388168
Q8CAY6  	    0.411859	     1.27138	    -1.26566	  -0.417577
Q8CB44  	     1.07385	   -0.633202	  -0.0498677	  -0.390779
Q8CB77  	    -1.01647	   -0.366199	   0.0812323	    1.30144
Q8CBQ5  	    0.264974	    0.519612	    0.623824	   -1.40841
Q8CBY8-2	   -0.776602	   -0.491283	  -0.0528967	    1.32078
Q8CC27  	     1.14691	    0.588041	    -1.04775	    -0.6872
Q8CC88  	    -1.00774	   -0.296467	  -0.0943183	    1.39852
Q8CCF0-3	   -0.878932	   0.0141831	     1.16849	  -0.303746
Q8CCH2  	    -1.02397	   -0.718025	     1.20722	   0.534779
Q8CCI5  	    0.997868	 -0.00852297	    -1.33722	    0.34788
Q8CCP0  	   -0.162595	    -1.12693	    0.164543	    1.12499
Q8CD10  	    -1.15395	    0.618287	   -0.164629	   0.700292
Q8CD92-2	    0.359117	    -1.16694	     0.64079	    0.16703
Q8CDA1  	    0.535975	    0.101606	    0.878947	   -1.51653
Q8CDG3  	    -1.36322	  -0.0112211	    0.463727	   0.910717
Q8CDJ8  	     1.23077	    0.403605	   -0.420651	   -1.21373
Q8CE96  	   -0.363309	    -1.25021	    0.572944	    1.04057
Q8CEC0-3	    0.424315	    -1.33322	    0.186845	   0.722063
Q8CF89  	     1.31606	  -0.0252524	   -0.225243	   -1.06556
Q8CFD4  	   -0.448752	   -0.805414	     0.54612	   0.708046
Q8CFE2  	    0.111352	    -1.23224	    0.718679	   0.402209
Q8CFE6  	     1.33059	    0.232533	   -0.678977	  -0.884146
Q8CFI7  	       1.455	   -0.280115	     -1.0938	 -0.0810821
Q8CG19-3	    0.765307	    0.397988	    -1.54304	   0.379749
Q8CG46  	      1.0605	    0.254029	   -0.219057	   -1.09547
Q8CG47  	    0.656508	      0.7317	   -0.113319	   -1.27489
Q8CG48  	     1.17544	    0.459386	   -0.620984	   -1.01384
Q8CG70  	   -0.807157	     1.06953	    0.241508	  -0.503881
Q8CG71  	   -0.415329	     0.35991	    0.972268	  -0.916849
Q8CG72  	   -0.806445	   -0.850397	    0.340045	     1.3168
Q8CG76  	     -1.0842	  -0.0108141	    0.309062	   0.785948
Q8CGB3  	    0.236859	     1.23634	   -0.748879	   -0.72432
Q8CGB6-2	   -0.738278	    0.602441	    -0.74106	   0.876897
Q8CGC4  	     1.08866	    0.491105	    -0.32618	   -1.25359
Q8CGC6  	  -0.0132955	    -1.44013	    0.558911	   0.894516
Q8CGC7  	   -0.755542	    -1.11983	    0.678974	    1.19639
Q8CGF7-2	     1.06674	   -0.746627	   -0.232503	 -0.0876095
Q8CGK3  	    -1.12339	   -0.788442	    0.876192	    1.03564
Q8CGP5  	   -0.477923	   -0.394559	   -0.709983	    1.58247
Q8CGY8-2	   -0.543112	    -1.17693	    0.515707	    1.20434
Q8CH02  	     0.39199	     -1.4451	    0.347268	    0.70584
Q8CH25-2	   -0.716212	   -0.942949	    0.295539	    1.36362
Q8CHI8-5	   -0.602219	    0.649361	     0.13956	  -0.186702
Q8CHK3  	    -1.00408	   -0.679365	     0.67168	    1.01176
Q8CHP5-2	   -0.365373	   -0.654162	   0.0255182	   0.994017
Q8CHP8  	   -0.738119	   -0.342353	   -0.297594	    1.37807
Q8CHQ0  	    0.637641	    0.940467	    -1.21242	  -0.365685
Q8CHT1-2	   -0.135679	    -1.30209	    0.984556	   0.453209
Q8CHT3  	   -0.947059	  -0.0298854	   -0.129484	    1.10643
Q8CHW4  	    0.574229	    -1.11458	   -0.189144	   0.729491
Q8CHY3  	     1.01909	     0.59786	   -0.523216	   -1.09373
Q8CI03-3	   -0.310825	   -0.976208	    0.556437	   0.730596
Q8CI08  	     1.07775	   -0.444051	    0.292806	  -0.926509
Q8CI11  	   -0.181281	    -1.47026	     0.65973	   0.991811
Q8CI32  	    0.475545	    0.733108	   -0.871038	  -0.337615
Q8CI33  	     0.14694	    -1.33515	    0.023738	    1.16447
Q8CI51  	     -1.0295	   -0.272899	   -0.059359	    1.36175
Q8CI61  	    0.450047	   -0.945534	    0.134519	   0.360969
Q8CI71-2	    -1.20792	    0.218047	    0.682867	   0.307004
Q8CI75  	   0.0199103	   -0.869404	   -0.130721	   0.980215
Q8CI94  	  -0.0585057	     1.04531	     -1.4463	   0.459501
Q8CIE4  	     -1.2045	    0.865087	    0.290651	  0.0487665
Q8CIG8  	   -0.258597	    -1.32877	     1.04096	   0.546402
Q8CIH9  	    0.979378	    -1.53762	    0.343223	   0.215023
Q8CII2  	     1.35546	   0.0867036	    -0.50612	  -0.936048
Q8CIL4  	   -0.668371	    -1.10726	    0.579169	    1.19646
Q8CIM8  	   -0.988723	    0.814456	   -0.190175	   0.364442
Q8CIN4  	    0.396336	   -0.901459	   -0.372898	   0.878021
Q8CIR4  	   -0.290624	     1.11505	  -0.0116557	  -0.812768
Q8CIW5  	   -0.384472	     -1.1112	    0.469346	    1.02633
Q8CJ26  	    0.185866	    -1.29083	     0.62569	    0.47927
Q8CJ53-4	     0.26769	   -0.802853	    0.908969	  -0.373806
Q8CJF7  	  0.00167611	    -1.05492	    0.129045	   0.924199
Q8JZK9  	    0.822731	     1.04084	    -1.27045	  -0.593127
Q8JZL3  	   -0.430012	   -0.505285	    0.280408	   0.654889
Q8JZM7  	   -0.690724	    -0.89132	    0.754231	   0.827813
Q8JZN5  	   -0.908181	  -0.0476318	  -0.0197607	   0.975573
Q8JZQ2  	   -0.746218	   -0.722491	    0.217084	    1.25163
Q8JZQ9  	     1.34117	    -1.31049	    0.112523	   -0.14321
Q8JZR0  	   -0.785654	   -0.193352	    0.232674	   0.746332
Q8JZU2  	   -0.332717	     1.24268	    -1.21951	    0.30955
Q8JZX4  	    0.766713	   -0.741051	   -0.153955	   0.128293
Q8JZY1  	    0.631233	   -0.949655	   0.0123127	   0.306109
Q8JZY2  	  -0.0437797	   -0.517502	   -0.587367	    1.14865
Q8JZZ6  	    0.737469	    0.688977	   0.0198982	   -1.44634
Q8K009  	    -1.30873	   -0.537385	    0.825415	     1.0207
Q8K010  	    -1.15408	    0.416197	   -0.307945	    1.04583
Q8K019-2	    -1.27828	   -0.370386	    0.668404	   0.980266
Q8K072  	   -0.393176	    -1.01055	    0.344007	    1.05972
Q8K078-2	    0.930893	    -1.05825	    0.835948	  -0.708588
Q8K094  	   -0.856902	    -1.03358	    0.912536	   0.977948
Q8K0C4  	    0.936104	    0.836127	    -1.40161	  -0.370619
Q8K0C9  	    -1.22372	     1.24503	    -0.29625	   0.274936
Q8K0D5  	   0.0554191	    -1.53586	    0.676764	   0.803681
Q8K0H5  	    0.711634	   -0.274499	   -0.982571	   0.545436
Q8K0L9-2	   -0.554007	     1.00535	    -0.51555	  0.0642099
Q8K0P3  	   -0.392803	   0.0786839	    0.891251	  -0.577132
Q8K0Q5  	  -0.0889234	     1.38433	   -0.975922	  -0.319488
Q8K0V4  	    0.291445	    -1.11883	    0.446016	   0.381373
Q8K114  	    0.678285	  -0.0268779	    0.398721	   -1.05013
Q8K157  	    -1.11375	   -0.123505	    0.856222	   0.381037
Q8K183  	    -0.59098	   -0.263416	    0.652434	   0.201962
Q8K194  	    -1.46331	    0.239019	    0.470207	    0.75408
Q8K1A5  	    0.235535	      0.2021	    0.831633	   -1.26927
Q8K1C9  	    0.914928	    0.168536	   -0.231046	  -0.852418
Q8K1H1  	    -0.24356	     1.27196	   -0.932381	 -0.0960222
Q8K1J5  	     1.43335	   -0.302994	   -0.247676	  -0.882676
Q8K1J6  	  -0.0421058	     -1.4618	    0.590106	   0.913796
Q8K1M6  	   -0.921541	  0.00626189	   -0.296707	    1.21199
Q8K1M6-3	   -0.664273	   -0.692122	    0.123328	    1.23307
Q8K1R3  	    -0.75166	   -0.916245	    0.512809	     1.1551
Q8K1S3-2	    0.762861	    0.624231	    0.138938	   -1.52603
Q8K1Z0  	   -0.986118	   -0.435858	     0.26909	    1.15289
Q8K201  	     1.46784	   -0.582032	   -0.678205	  -0.207603
Q8K202-2	     1.13095	    -1.12198	     0.42812	  -0.437085
Q9D4G5  	     1.12765	     -1.4226	    0.206586	  0.0883676
Q8K212  	     1.13503	     0.50312	    -1.23333	  -0.404813
Q8K214-2	     1.15764	   -0.387769	   -0.480682	  -0.289187
Q8K224  	    0.083488	    -1.52881	     1.04224	   0.403081
Q8K273  	 -0.00626563	    -1.21669	   0.0273949	    1.19556
Q8K274  	    0.672495	    0.916202	     -1.1765	  -0.412194
Q8K284  	    0.944926	     -1.0677	    0.249322	  -0.126544
Q8K297  	     1.08011	    0.407082	   -0.413455	   -1.07374
Q8K298  	     1.09023	   -0.834704	    0.465599	  -0.721122
Q8K2A8  	  -0.0567204	    -1.10785	     0.29641	    0.86816
Q8K2B0  	  0.00532455	    0.774201	   -0.227001	  -0.552524
Q8K2B3  	    -0.84291	    -0.70614	    0.355639	    1.19341
Q8K2C6  	   -0.242008	   0.0412749	   -0.806159	    1.00689
Q8K2C7-2	   0.0206455	    0.974572	   -0.454829	  -0.540388
Q8K2C9  	   -0.491292	   -0.837119	    0.673226	   0.655185
Q9JI19  	    0.336139	    0.635083	   -0.535513	   -0.43571
Q8K2F0  	   -0.458396	    0.518147	    0.640634	  -0.700384
Q8K2F8  	    -0.51411	     0.24636	   -0.581428	   0.849178
Q8K2H2  	    -0.87977	   -0.905184	     0.87808	   0.906874
Q8K2K6-3	    0.234442	    -1.28823	    0.722805	   0.330984
Q8K2M0  	    0.371088	    0.289188	    0.656432	   -1.31671
Q8K2Q7  	    -1.14873	   -0.602265	    0.531903	    1.21909
Q8K2R5  	     -1.3862	   -0.240565	    0.711628	   0.915139
Q8K2T8  	    0.319062	   -0.881778	   -0.491262	    1.05398
Q8K2Y3  	    0.926853	    0.840082	    -1.08608	  -0.680851
Q8K2Z4  	     1.37432	   -0.593444	   -0.202122	  -0.578754
Q8K301  	    0.150226	    -1.51754	    0.693522	   0.673792
Q8K310  	   -0.743809	   -0.680502	  0.00520727	     1.4191
Q8K339  	    0.926399	   -0.680745	     0.47472	  -0.720373
Q8K363  	   -0.398208	    -1.36277	    0.721928	    1.03905
Q8K370  	    -1.03278	    0.856216	    0.553712	  -0.377152
Q8K385  	   -0.560752	   -0.519638	     1.01086	  0.0695262
Q8K394  	   -0.366764	   -0.924323	    0.221646	    1.06944
Q8K396  	    0.965663	  -0.0169909	    -1.06958	   0.120908
Q8K3A0  	   -0.398982	    0.283481	   -0.907686	    1.02319
Q8K3A9  	   -0.572805	   -0.729946	    0.185028	    1.11772
Q8K3C3  	   -0.721707	   -0.509314	    0.366886	   0.864135
Q8K3D3-2	     0.86472	    0.668384	   -0.898949	  -0.634155
Q8K3J1  	   -0.362314	   -0.851571	   -0.240666	    1.45455
Q8K3W0  	    -1.27542	    0.753254	  -0.0279117	   0.550073
Q8K3X4  	   0.0748622	      1.2913	   -0.566136	  -0.800027
Q8K411-2	    -1.47741	    0.379647	    0.476313	   0.621455
Q8K4F6  	    0.519663	    -1.13542	   -0.113181	    0.72894
Q8K4L0  	   -0.325107	    -1.26177	     0.70754	   0.879342
Q8K4M5  	    -1.41261	    0.276527	     0.43052	   0.705563
Q8K4P0  	  -0.0436868	   -0.687876	    -0.37845	    1.11001
Q8K4R9-2	     1.35355	   -0.253785	   -0.190093	  -0.909674
Q8K4Z3  	    -1.32156	   0.0578331	    0.119133	    1.14459
Q8K4Z5  	    0.123233	    -1.49528	    0.487851	   0.884194
Q8K5B2  	   -0.642499	   -0.952554	    0.839545	   0.755509
Q8N7N5  	   -0.384296	     1.00738	   -0.678689	  0.0556095
